user_id,location,language,account_created,follower_count,city,country
user_f2smsclm,"Paris, France",fr,2023-09-10 00:00:00+00:00,5978,Paris,France
user_fumgsyfe,"Los Angeles, USA",es,2023-03-18 00:00:00+00:00,40156,Los Angeles,USA
user_t028mbub,"Osaka, Japan",en,2023-04-21 00:00:00+00:00,49727,Osaka,Japan
user_l8ovyk6s,"New York, USA",ja,2023-10-08 00:00:00+00:00,30100,New York,USA
user_uw0vd87k,"Milan, Italy",hi,2023-10-16 00:00:00+00:00,11640,Milan,Italy
user_ctdjnqvi,"Dubai, UAE",hi,2023-02-16 00:00:00+00:00,34193,Dubai,UAE
user_2bqhmzq3,"Milan, Italy",pt,2023-10-08 00:00:00+00:00,30207,Milan,Italy
user_k16jgobs,"New York, USA",zh,2023-09-08 00:00:00+00:00,35293,New York,USA
user_ay79c8du,"Barcelona, Spain",ru,2023-01-05 00:00:00+00:00,21312,Barcelona,Spain
user_2ecys8dy,Singapore,ru,2023-08-30 00:00:00+00:00,34991,Singapore,
user_t3oblcqc,"Osaka, Japan",en,2023-07-27 00:00:00+00:00,20765,Osaka,Japan
user_f7siruac,"Milan, Italy",es,2023-02-01 00:00:00+00:00,42293,Milan,Italy
user_csluibwk,"Tokyo, Japan",pt,2023-09-08 00:00:00+00:00,19091,Tokyo,Japan
user_g2hbxvtg,"Chicago, USA",ar,2023-12-01 00:00:00+00:00,46791,Chicago,USA
user_73jr6imn,"Berlin, Germany",ru,2023-08-13 00:00:00+00:00,7267,Berlin,Germany
user_d8ouiga8,"Los Angeles, USA",de,2023-04-06 00:00:00+00:00,5270,Los Angeles,USA
user_8h6gfa0x,"Toronto, Canada",es,2023-10-11 00:00:00+00:00,14596,Toronto,Canada
user_9i3o9pky,"Milan, Italy",de,2023-07-08 00:00:00+00:00,42591,Milan,Italy
user_0nzzm3ff,"Munich, Germany",es,2023-01-25 00:00:00+00:00,16757,Munich,Germany
user_ouwnxemr,"Delhi, India",fr,2023-04-12 00:00:00+00:00,28826,Delhi,India
user_t3vc5gvq,"Berlin, Germany",pt,2023-06-11 00:00:00+00:00,49312,Berlin,Germany
user_x3e3o9nf,"Cairo, Egypt",fr,2023-10-17 00:00:00+00:00,14201,Cairo,Egypt
user_3pd2fily,"Rome, Italy",pt,2023-04-22 00:00:00+00:00,3536,Rome,Italy
user_0q1hamqb,"Sydney, Australia",ru,2023-06-03 00:00:00+00:00,14670,Sydney,Australia
user_ptkum7pu,"Barcelona, Spain",fr,2023-09-18 00:00:00+00:00,32127,Barcelona,Spain
user_kf84zwv2,"Paris, France",es,2023-04-18 00:00:00+00:00,49575,Paris,France
user_oudpq98k,"Mexico City, Mexico",fr,2023-06-04 00:00:00+00:00,44614,Mexico City,Mexico
user_tbqj08gl,"Munich, Germany",ja,2023-04-29 00:00:00+00:00,18181,Munich,Germany
user_2ezvg796,"Delhi, India",ja,2023-09-15 00:00:00+00:00,34913,Delhi,India
user_lt9gdb5a,"Delhi, India",en,2023-07-27 00:00:00+00:00,40557,Delhi,India
user_0o5ujsl6,"Tokyo, Japan",en,2023-04-17 00:00:00+00:00,48064,Tokyo,Japan
user_bxjv2352,"Shanghai, China",pt,2023-10-26 00:00:00+00:00,41874,Shanghai,China
user_f3crksgl,"Los Angeles, USA",ar,2023-09-13 00:00:00+00:00,37091,Los Angeles,USA
user_b86ckvf0,"Milan, Italy",ja,2023-11-07 00:00:00+00:00,2730,Milan,Italy
user_ustdftr6,"Cairo, Egypt",ar,2023-12-09 00:00:00+00:00,8723,Cairo,Egypt
user_wolyc68e,"Berlin, Germany",hi,2023-09-24 00:00:00+00:00,21598,Berlin,Germany
user_6lk9bh8q,"Johannesburg, South Africa",ru,2023-04-18 00:00:00+00:00,30992,Johannesburg,South Africa
user_2sz5870k,"Paris, France",ar,2023-08-14 00:00:00+00:00,22469,Paris,France
user_wq3xvu3q,"Toronto, Canada",en,2023-06-24 00:00:00+00:00,28585,Toronto,Canada
user_ag1vxq20,"London, UK",hi,2023-01-27 00:00:00+00:00,2589,London,UK
user_8cnur462,"Melbourne, Australia",es,2023-06-22 00:00:00+00:00,2916,Melbourne,Australia
user_rzirln2k,"Sydney, Australia",ru,2023-03-30 00:00:00+00:00,47343,Sydney,Australia
user_knjtsbf3,"Toronto, Canada",zh,2023-06-27 00:00:00+00:00,1298,Toronto,Canada
user_4bgfq7v1,"Rome, Italy",ar,2023-03-17 00:00:00+00:00,22396,Rome,Italy
user_eyivvxsv,"Chicago, USA",zh,2023-06-19 00:00:00+00:00,34931,Chicago,USA
user_3e6vbpgy,"Mumbai, India",ar,2023-02-26 00:00:00+00:00,25969,Mumbai,India
user_t4fac9ry,"Lyon, France",zh,2023-12-16 00:00:00+00:00,45249,Lyon,France
user_d540lt76,"Los Angeles, USA",de,2023-06-22 00:00:00+00:00,8352,Los Angeles,USA
user_ybzvk37m,"Paris, France",fr,2023-11-23 00:00:00+00:00,41467,Paris,France
user_usts5yuo,"Shanghai, China",ja,2023-12-31 00:00:00+00:00,49933,Shanghai,China
user_zozhwbis,"Paris, France",de,2023-10-25 00:00:00+00:00,4580,Paris,France
user_vzkc4eex,"Madrid, Spain",en,2023-05-17 00:00:00+00:00,34062,Madrid,Spain
user_qchyte6l,"New York, USA",en,2023-09-17 00:00:00+00:00,33190,New York,USA
user_13595b5a,"Delhi, India",es,2023-02-14 00:00:00+00:00,28095,Delhi,India
user_7ca0d2ca,"Toronto, Canada",hi,2023-05-24 00:00:00+00:00,49154,Toronto,Canada
user_bvyufsqe,"Rio de Janeiro, Brazil",en,2023-04-28 00:00:00+00:00,5032,Rio de Janeiro,Brazil
user_a4bx0p77,"Lyon, France",fr,2023-09-26 00:00:00+00:00,44508,Lyon,France
user_df1ei5h3,Singapore,de,2023-11-03 00:00:00+00:00,13742,Singapore,
user_frcablkw,"Chicago, USA",hi,2023-08-12 00:00:00+00:00,21147,Chicago,USA
user_jc5pei2a,"Seoul, South Korea",ar,2023-05-21 00:00:00+00:00,9428,Seoul,South Korea
user_q73dl3ap,"Mumbai, India",en,2023-08-09 00:00:00+00:00,21528,Mumbai,India
user_wo5zxl0h,"Melbourne, Australia",ja,2023-09-04 00:00:00+00:00,29999,Melbourne,Australia
user_nwv6ddob,"Barcelona, Spain",zh,2023-08-26 00:00:00+00:00,28382,Barcelona,Spain
user_wxx3ex8f,"Milan, Italy",fr,2023-07-10 00:00:00+00:00,31724,Milan,Italy
user_o9e3yl5r,"Madrid, Spain",de,2023-10-03 00:00:00+00:00,36520,Madrid,Spain
user_w409zojg,"Cairo, Egypt",es,2023-01-23 00:00:00+00:00,13702,Cairo,Egypt
user_mv849ksk,"Los Angeles, USA",de,2023-08-28 00:00:00+00:00,8860,Los Angeles,USA
user_89lof2wj,"Mumbai, India",fr,2023-09-26 00:00:00+00:00,12147,Mumbai,India
user_t7oaimb8,"Madrid, Spain",en,2023-10-28 00:00:00+00:00,46209,Madrid,Spain
user_pylae2xz,"Beijing, China",es,2023-06-21 00:00:00+00:00,16830,Beijing,China
user_1rcpzj4g,"Osaka, Japan",ar,2023-02-03 00:00:00+00:00,40768,Osaka,Japan
user_wojoag7g,"Rio de Janeiro, Brazil",es,2023-04-05 00:00:00+00:00,18813,Rio de Janeiro,Brazil
user_vulstdsx,"Los Angeles, USA",hi,2023-03-23 00:00:00+00:00,17640,Los Angeles,USA
user_qyjwwu3o,"Beijing, China",zh,2023-01-14 00:00:00+00:00,39819,Beijing,China
user_wous5rom,"Milan, Italy",fr,2023-05-15 00:00:00+00:00,44353,Milan,Italy
user_btbjsufs,"London, UK",ja,2023-01-25 00:00:00+00:00,30087,London,UK
user_rpjjwdw9,"Mexico City, Mexico",ru,2023-05-27 00:00:00+00:00,44670,Mexico City,Mexico
user_cmf4omis,"Houston, USA",ar,2023-08-30 00:00:00+00:00,21040,Houston,USA
user_5lmyv131,"Toronto, Canada",de,2023-10-29 00:00:00+00:00,10443,Toronto,Canada
user_ep00xpmt,"Barcelona, Spain",hi,2023-11-07 00:00:00+00:00,7893,Barcelona,Spain
user_3obvzmc6,"Johannesburg, South Africa",es,2023-05-02 00:00:00+00:00,40810,Johannesburg,South Africa
user_afdu5gw9,"Rome, Italy",hi,2023-11-23 00:00:00+00:00,31784,Rome,Italy
user_xrod8bh2,"Rio de Janeiro, Brazil",zh,2023-08-26 00:00:00+00:00,48702,Rio de Janeiro,Brazil
user_xbe6b7kn,"Mumbai, India",ja,2023-08-26 00:00:00+00:00,43163,Mumbai,India
user_77m315jj,"Munich, Germany",en,2023-01-06 00:00:00+00:00,30293,Munich,Germany
user_hvqqyzoi,"Melbourne, Australia",zh,2023-11-10 00:00:00+00:00,3213,Melbourne,Australia
user_vec6gvbu,"Osaka, Japan",en,2023-01-28 00:00:00+00:00,17295,Osaka,Japan
user_hq06wwgk,"Munich, Germany",pt,2023-06-16 00:00:00+00:00,43992,Munich,Germany
user_3jxx3h3w,"London, UK",ru,2023-10-28 00:00:00+00:00,35570,London,UK
user_cwgik1z6,"Chicago, USA",ja,2023-11-22 00:00:00+00:00,36868,Chicago,USA
user_bx9xyj6k,"Shanghai, China",en,2023-03-29 00:00:00+00:00,19618,Shanghai,China
user_6ky50rd4,"Melbourne, Australia",de,2023-01-31 00:00:00+00:00,42295,Melbourne,Australia
user_xyvxp8vz,"London, UK",de,2023-02-01 00:00:00+00:00,6702,London,UK
user_fb59r176,"Toronto, Canada",zh,2023-10-03 00:00:00+00:00,41308,Toronto,Canada
user_6xvmxfyf,"Melbourne, Australia",de,2023-11-27 00:00:00+00:00,7470,Melbourne,Australia
user_t56uvdd8,"Mumbai, India",ar,2023-04-28 00:00:00+00:00,15578,Mumbai,India
user_0x2s6pho,"Shanghai, China",ja,2023-05-28 00:00:00+00:00,26993,Shanghai,China
user_j5s6xg7p,"Dubai, UAE",fr,2023-11-21 00:00:00+00:00,22365,Dubai,UAE
user_tvrrizk4,"Lagos, Nigeria",es,2023-12-13 00:00:00+00:00,24598,Lagos,Nigeria
user_hrja27s4,"Paris, France",en,2023-10-13 00:00:00+00:00,42821,Paris,France
user_kktxhpej,"Delhi, India",zh,2023-08-27 00:00:00+00:00,31051,Delhi,India
user_4h2i9jla,"Los Angeles, USA",pt,2023-12-10 00:00:00+00:00,37825,Los Angeles,USA
user_b2k6dv8u,"Osaka, Japan",ar,2023-06-13 00:00:00+00:00,27707,Osaka,Japan
user_jti6edje,"Toronto, Canada",en,2023-12-10 00:00:00+00:00,31392,Toronto,Canada
user_g9g7onlw,"Munich, Germany",de,2023-07-19 00:00:00+00:00,7981,Munich,Germany
user_e9paascb,"São Paulo, Brazil",de,2023-03-11 00:00:00+00:00,19695,São Paulo,Brazil
user_wcqtxwgr,"Los Angeles, USA",en,2023-06-25 00:00:00+00:00,10281,Los Angeles,USA
user_06v0exkg,"Barcelona, Spain",zh,2023-05-20 00:00:00+00:00,552,Barcelona,Spain
user_v9k2zefm,"Shanghai, China",zh,2023-04-30 00:00:00+00:00,10505,Shanghai,China
user_653h4bmg,"Berlin, Germany",de,2023-07-11 00:00:00+00:00,38484,Berlin,Germany
user_49plobvw,"Shanghai, China",es,2023-04-06 00:00:00+00:00,8470,Shanghai,China
user_v82mrman,"Mexico City, Mexico",de,2023-01-30 00:00:00+00:00,24725,Mexico City,Mexico
user_cud134xj,"Barcelona, Spain",ja,2023-03-12 00:00:00+00:00,34665,Barcelona,Spain
user_m2ziq5ox,"Melbourne, Australia",ja,2023-11-24 00:00:00+00:00,4282,Melbourne,Australia
user_do09zsgf,"Houston, USA",en,2023-01-12 00:00:00+00:00,1914,Houston,USA
user_gikb0dqn,"Dubai, UAE",pt,2023-03-23 00:00:00+00:00,33219,Dubai,UAE
user_1ug2c6v8,"Mumbai, India",hi,2023-12-12 00:00:00+00:00,30337,Mumbai,India
user_4snqim59,"Paris, France",pt,2023-07-03 00:00:00+00:00,20152,Paris,France
user_d7fndosg,"Toronto, Canada",ja,2023-09-17 00:00:00+00:00,3708,Toronto,Canada
user_44damk88,Singapore,zh,2023-09-14 00:00:00+00:00,16377,Singapore,
user_dur7q95h,"Lyon, France",fr,2023-10-31 00:00:00+00:00,14508,Lyon,France
user_wzt2ixn5,"Melbourne, Australia",ru,2023-03-01 00:00:00+00:00,32702,Melbourne,Australia
user_ewhj7uh3,"Houston, USA",es,2023-12-23 00:00:00+00:00,14378,Houston,USA
user_oypkjogs,"Dubai, UAE",es,2023-10-31 00:00:00+00:00,47001,Dubai,UAE
user_oki4xfhu,"São Paulo, Brazil",es,2023-10-23 00:00:00+00:00,42213,São Paulo,Brazil
user_1cz5m9ov,"Beijing, China",hi,2023-01-19 00:00:00+00:00,18267,Beijing,China
user_uby999hz,"Houston, USA",de,2023-02-14 00:00:00+00:00,10510,Houston,USA
user_5l9nw5ja,"Milan, Italy",hi,2023-05-07 00:00:00+00:00,11777,Milan,Italy
user_5bifiovr,"Johannesburg, South Africa",zh,2023-05-11 00:00:00+00:00,44077,Johannesburg,South Africa
user_m27g42ms,"Beijing, China",hi,2023-01-28 00:00:00+00:00,27325,Beijing,China
user_17homyqe,"Toronto, Canada",en,2023-07-27 00:00:00+00:00,4887,Toronto,Canada
user_057ka83m,"London, UK",zh,2023-02-11 00:00:00+00:00,17153,London,UK
